id,ms_subclass,ms_zoning,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_sold,age_since_remod,age_garage,total_bath,total_bedroom,total_sqft
974,180,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,4,6,462.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,BuiltIn,1,1.0,3,3,1,120,101,0,0,0,0,11,2009,WD ,91000,36,36,36.0,2.0,2,1747.0
930,50,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,3,BrkTil,3,3,1,4,312.0,3,GasW,2,0,SBrkr,0,1,2,7,Maj2,1,3,Attchd,1,1.0,3,3,1,0,0,81,0,0,0,10,2009,WD ,158000,60,4,60.0,3.0,3,2885.0
881,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,2.0,3,3,1,187,56,0,0,0,0,4,2009,WD ,190000,5,5,5.0,3.0,3,3164.0
1180,120,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,4,2,560.0,6,GasA,5,1,SBrkr,0,1,4,4,Typ,1,2,Attchd,3,2.0,3,3,1,172,24,0,0,0,0,8,2008,WD ,217500,13,13,13.0,3.0,1,2946.0
1553,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,3,3,CBlock,3,3,1,5,330.0,1,GasA,4,1,FuseA,0,1,3,7,Typ,0,0,Attchd,3,1.0,3,3,1,0,0,0,0,0,0,1,2008,WD ,165500,50,50,50.0,2.0,4,3462.0
928,70,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,275.0,1,GasA,5,1,SBrkr,0,1,2,7,Typ,1,4,Attchd,1,1.0,3,3,1,0,0,0,0,0,0,7,2009,WD ,174500,68,59,68.0,2.0,3,2502.0
1512,80,RL,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,5,3,3,1,0.0,1,GasA,4,1,FuseA,0,1,3,6,Typ,0,0,Basment,1,1.0,3,3,1,0,0,0,0,0,0,11,2008,WD ,100000,54,54,54.0,1.0,3,1932.0
3,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108.0,3,3,CBlock,3,3,1,5,923.0,1,GasA,3,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,1,1.0,3,3,1,393,36,0,0,0,12500,6,2010,WD ,172000,52,52,52.0,2.0,3,2970.0
2140,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,330.0,3,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,1,2.0,3,3,1,0,80,0,0,0,0,9,2007,Con,120000,32,32,32.0,1.0,3,2183.0
553,20,RH,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,4,Typ,0,0,CarPort,1,1.0,3,3,0,250,0,24,0,0,0,9,2009,WD ,82000,59,59,59.0,1.0,2,1856.0
2594,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,5,1,FuseA,0,1,3,6,Typ,0,0,Detchd,1,2.0,3,3,1,0,28,0,0,0,0,10,2006,WD ,127000,59,56,53.0,2.0,3,2745.0
1314,75,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,4,3,1,3,319.0,1,OthW,2,0,SBrkr,0,1,3,8,Typ,1,4,Detchd,1,2.0,2,2,P,0,0,259,0,0,0,4,2008,WD ,129500,91,58,58.0,2.0,3,3189.0
366,120,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,3,6,1036.0,1,GasA,4,1,SBrkr,0,1,4,4,Typ,1,5,Attchd,2,2.0,3,3,1,63,0,0,0,0,0,8,2009,COD,187500,25,25,25.0,2.0,1,3145.0
1462,20,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,5,3,4,6,1538.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,2,3.0,3,3,1,182,35,0,0,0,0,6,2008,WD ,300000,6,5,6.0,3.0,3,4279.0
2541,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,1,3,416.0,1,GasA,4,1,SBrkr,0,1,3,8,Typ,1,4,Attchd,2,2.0,3,3,1,0,66,0,0,0,0,6,2006,WD ,190000,35,35,35.0,3.0,4,3313.0
2088,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,GasW,2,0,SBrkr,0,1,3,7,Typ,0,0,Detchd,1,1.0,2,3,P,0,0,0,0,0,0,3,2007,WD ,96000,87,57,87.0,2.0,4,2593.0
527,60,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,4,3,PConc,4,3,1,6,812.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,3,2.0,3,3,1,0,168,0,0,0,0,10,2009,WD ,241000,3,2,2.0,3.0,2,3080.0
1824,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,8,Min2,1,3,Attchd,2,1.0,3,3,1,0,30,0,0,0,0,3,2007,WD ,143900,45,45,45.0,2.0,3,3185.0
2918,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,3,408.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,CarPort,1,1.0,3,3,1,0,0,0,0,0,0,12,2006,WD ,87550,36,36,36.0,2.0,3,1924.0
49,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,5,3,1,6,456.0,1,GasA,5,1,SBrkr,0,1,5,6,Typ,1,4,Attchd,2,2.0,3,3,1,196,82,0,0,0,0,2,2010,WD ,319900,5,5,5.0,3.0,2,4080.0
2332,60,RL,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,184.0,4,3,PConc,5,4,4,6,205.0,1,GasA,5,1,SBrkr,0,1,4,11,Typ,1,4,BuiltIn,3,3.0,3,3,1,246,39,0,0,0,0,7,2006,New,356383,0,0,0.0,3.0,4,4242.0
826,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,5,7,Typ,0,0,Attchd,3,2.0,3,3,1,288,136,0,0,0,0,5,2009,WD ,239000,2,2,2.0,2.0,2,4302.0
1108,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Hip,WdShake,VinylSd,VinylSd,BrkFace,320.0,4,3,PConc,4,3,3,4,228.0,6,GasA,5,1,SBrkr,0,1,4,9,Typ,1,4,Attchd,3,3.0,3,3,1,385,99,0,0,0,0,7,2008,WD ,287500,15,14,15.0,4.0,4,4060.0
2041,50,RM,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,360.0,1,GasA,3,1,SBrkr,528,1,3,7,Typ,0,0,Detchd,1,2.0,3,3,1,237,0,0,0,0,0,5,2007,WD ,128500,66,57,16.0,2.0,2,2762.0
57,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,4,BuiltIn,3,2.0,3,3,1,144,48,0,0,0,0,4,2010,WD ,185088,6,6,6.0,3.0,3,3013.0
520,20,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,2.0,3,3,1,205,126,0,0,0,0,5,2009,WD ,229800,1,1,1.0,2.0,3,3429.0
2305,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,516.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,2,1.0,3,3,1,140,0,0,0,0,0,12,2007,WD ,124500,23,23,23.0,2.0,3,2039.0
2533,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,758.0,1,GasA,4,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,2,2.0,3,3,1,0,0,0,0,0,0,7,2006,WD ,142000,38,38,38.0,2.0,3,2606.0
2852,70,RL,Pave,Reg,HLS,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,4,305.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,164,0,0,0,6,2006,WD ,149000,86,56,86.0,1.0,3,2481.0
1198,90,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,2,3,8,Typ,0,0,Detchd,1,2.0,3,3,1,0,211,0,0,0,0,11,2008,WD ,135000,35,35,35.0,2.0,4,3818.0
1681,120,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,120.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,1,3,Attchd,2,2.0,3,3,1,0,205,0,0,0,0,2,2007,WD ,128000,31,31,30.0,2.0,2,2476.0
1773,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,6,1231.0,1,GasA,5,1,SBrkr,0,1,4,10,Typ,1,4,Attchd,2,2.0,3,3,1,264,75,291,0,0,0,5,2007,WD ,430000,15,14,15.0,4.0,4,6974.0
1825,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,812.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,3,2.0,3,3,1,188,0,0,0,0,0,6,2007,WD ,145000,39,39,16.0,3.0,3,2766.0
2208,50,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,8,Typ,1,4,Detchd,1,2.0,3,3,1,242,0,81,0,0,0,11,2007,WD ,139000,97,4,22.0,2.0,3,2463.0
1646,80,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,7,Typ,1,3,BuiltIn,3,2.0,3,3,1,268,112,0,0,147,0,1,2007,WD ,178000,23,4,23.0,4.0,3,2930.0
1060,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,468.0,5,3,PConc,5,3,4,6,1082.0,1,GasA,5,1,SBrkr,0,1,5,10,Typ,1,5,BuiltIn,3,4.0,3,3,1,30,200,0,0,192,0,6,2008,WD ,460000,3,2,3.0,4.0,4,5560.0
748,75,RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,GasA,4,0,FuseA,0,1,4,10,Typ,0,0,Detchd,1,2.0,3,3,1,0,60,268,0,0,0,7,2009,WD ,214500,93,15,79.0,2.0,5,3419.0
2846,190,RH,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,2,1,0.0,1,GasA,4,1,SBrkr,0,2,3,10,Typ,0,0,0,0,0.0,0,0,0,0,0,228,0,0,0,7,2006,WD ,160000,90,11,0.0,2.0,5,2614.0
493,60,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4,3,1,5,772.0,1,GasA,5,1,SBrkr,0,1,4,8,Typ,1,3,BuiltIn,2,2.0,3,3,1,0,0,0,168,0,0,6,2009,WD ,214000,10,10,10.0,4.0,3,3442.0
694,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,4,6,Typ,0,0,Detchd,1,1.0,2,2,P,54,0,40,0,0,0,6,2009,WD ,128900,74,11,89.0,1.0,3,2441.0
2283,190,RL,Pave,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,3,4,CBlock,3,3,3,4,1159.0,1,GasA,5,1,SBrkr,0,1,3,7,Typ,1,3,2Types,3,4.0,3,3,1,439,0,0,0,0,0,3,2007,WD ,168000,46,32,32.0,2.0,3,4227.0
1800,60,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,5,3,3,6,745.0,1,GasA,5,1,SBrkr,0,1,5,8,Typ,1,4,Attchd,3,3.0,3,3,1,168,127,0,0,0,0,12,2007,New,310013,0,0,0.0,4.0,3,3715.0
1632,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,0,0,Attchd,2,2.0,3,3,1,0,74,137,0,0,0,10,2007,WD ,170000,21,21,20.0,2.0,2,2623.0
2624,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,369.0,1,GasA,3,1,FuseA,0,1,3,6,Typ,0,0,Attchd,2,1.0,3,3,1,140,0,252,0,0,0,7,2006,WD ,133700,47,47,47.0,1.0,3,2366.0
2197,70,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,2,1,1,0.0,1,GasA,3,1,SBrkr,0,1,4,7,Typ,2,3,Detchd,1,1.0,3,3,1,96,0,112,0,53,0,8,2007,WD ,165000,84,11,84.0,2.0,3,2284.0
1045,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,3,3,CBlock,3,3,1,5,358.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,0,0,0,0,8,2008,WD ,89500,37,37,37.0,2.0,2,1734.0
2549,190,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,3,2,CBlock,3,3,4,5,513.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,2,1.0,3,3,1,0,0,0,0,0,0,3,2006,ConLD,140000,48,48,48.0,2.0,2,1947.0
2829,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Maj1,0,0,Detchd,1,2.0,3,3,1,0,40,0,0,0,0,5,2006,WD ,134000,2,2,2.0,2.0,3,3059.0
2480,60,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,5,758.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,2.0,3,3,1,307,85,0,0,224,3000,10,2006,WD ,248500,14,13,14.0,4.0,3,3029.0
2724,80,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,4,3,6,648.0,1,GasA,5,1,SBrkr,0,1,3,3,Typ,0,0,Attchd,1,1.0,3,3,1,88,0,0,0,0,0,5,2006,WD ,145000,41,5,41.0,2.0,0,1972.0
2352,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,5,550.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,1,3,Attchd,2,2.0,3,3,1,209,208,0,0,0,0,2,2006,WD ,179900,31,31,31.0,4.0,3,2699.0
1783,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,4,Attchd,2,3.0,3,3,1,0,49,0,0,0,0,2,2007,New,147000,1,0,0.0,2.0,2,4485.0
338,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,458.0,1,GasA,4,1,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,2.0,3,3,1,22,0,0,0,0,0,3,2010,WD ,136000,19,19,17.0,2.0,3,2474.0
196,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,2,264.0,1,GasA,5,1,FuseA,0,1,3,6,Typ,2,4,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,3,2010,WD ,128000,70,60,37.0,3.0,3,2344.0
762,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,9,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,2,3,1,1,0.0,1,GasA,5,1,FuseA,0,1,2,4,Typ,0,0,CarPort,1,1.0,3,3,1,0,0,24,0,0,0,9,2009,WD ,88750,63,8,63.0,2.0,2,1484.0
151,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,648.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,1,1.0,3,3,1,0,0,205,0,0,0,6,2010,WD ,122500,55,55,55.0,1.0,3,2249.0
158,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,1,4,Attchd,1,1.0,3,3,1,192,0,0,0,0,0,1,2010,WD ,97500,62,60,62.0,2.0,3,2700.0
2572,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,2,2.0,3,3,1,0,0,0,0,0,0,10,2006,WD ,135000,43,43,43.0,1.0,2,2446.0
1686,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,452.0,5,3,PConc,5,3,3,6,48.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,1,4,Attchd,1,3.0,3,3,1,0,108,0,0,260,0,7,2007,New,314813,0,0,0.0,2.0,3,4424.0
943,50,C (all),Pave,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,GasA,3,0,SBrkr,513,1,2,6,Typ,0,0,0,0,0.0,0,0,0,0,0,156,0,0,0,10,2009,ConLD,85000,94,27,0.0,1.0,2,2539.0
735,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,4,Typ,0,0,Detchd,1,2.0,3,3,0,210,0,0,0,0,0,7,2009,WD ,134900,72,9,10.0,1.0,2,2498.0
2741,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,3,3,CBlock,3,3,2,1,0.0,1,GasA,4,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,1,1.0,3,3,1,0,0,0,0,0,0,3,2006,WD ,137000,51,7,51.0,2.0,3,2402.0
1106,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,4,4,PConc,4,3,4,6,1696.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,3,Attchd,3,3.0,3,3,1,236,46,0,0,0,0,8,2008,WD ,350000,13,13,13.0,4.0,2,5061.0
2375,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,373.0,3,GasA,3,1,SBrkr,0,1,3,6,Typ,1,3,Attchd,2,1.0,3,3,1,0,0,240,0,0,0,9,2006,WD ,145000,39,31,32.0,2.0,3,2630.0
1701,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,365.0,4,3,PConc,5,3,4,1,0.0,1,GasA,5,1,SBrkr,0,1,5,9,Typ,1,5,BuiltIn,3,3.0,3,3,1,282,55,0,0,0,0,5,2007,WD ,418000,2,1,2.0,3.0,4,5276.0
2657,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,2,5,Typ,0,0,Detchd,1,1.0,3,2,0,112,0,0,0,0,0,6,2006,WD ,64000,86,56,68.0,1.0,2,1888.0
